name,lat,lon
Opposite Meiban Industrial Building,1.3262254,103.8932351
Meiban Industrial Building,1.3263071,103.8933098
Pandan Valley Condominium,1.3207995,103.7797156
After Pandan Valley,1.3205101,103.7766216
Opposite Pandan Valley Condominium,1.3210379,103.780304
Police KINS Training Camp,1.3193406,103.7720042
Opposite Pine Grove Condominium,1.3200475,103.7737373
Pine Grove Condominium,1.3198638,103.7739606
Before Clementi Road,1.3192015,103.772406
Opposite Pandan Valley,1.3209034,103.7766206
Pei Hwa Presbyterian Primary School,1.3386862,103.7770058
After Joo Seng Road,1.3361005,103.8778276
Opposite Blk 4,1.3334157,103.8784062
Blk 7,1.3348134,103.8783217
After Blk 4,1.3329488,103.8787168
Springdale Condominium,1.3482325,103.7710517
Before Cashew Station,1.3686151,103.7647219
Before Hazel Park Terrace,1.3734059,103.7630048
After Old Jurong Road,1.3512932,103.7697758
Opposite The Hillside,1.3521785,103.7699817
Hillview Station,1.3630364,103.7673402
The Linear,1.3765029,103.7625156
Southhaven II,1.3463674,103.7724065
Opposite The Linear,1.3744504,103.7625624
Bukit Regency,1.3473398,103.7711873
Bukit Panjang Station Exit A/LRT,1.3786211,103.7620703
After Assumption Eng School,1.3669696,103.7663478
Woh Hup Building,1.3457932,103.7727146
Cashew Station,1.3703607,103.7639477
Bukit Panjang Station Exit B,1.3782703,103.7616573
Opposite Dairy Farm Road,1.3650748,103.7669896
Hume Station Exit 1,1.3558022,103.7684528
Assumption Pathway School,1.3687647,103.7650335
Opposite Assumption Eng School,1.3662353,103.7662771
Opposite Hume Station Exit 1,1.3556464,103.7688625
Ministry Of Defence,1.3722604,103.7629505
Hillview Station Exit A,1.3627474,103.7677137
After Upper Changi Road,1.3367401,103.9580967
Before Jalan Pari Burong,1.3329358,103.9471959
Opposite ITE College East Tec Blk,1.3354941,103.953156
After Sungei Bedok,1.3333413,103.9487483
Grace Independent Church,1.3365005,103.9554827
After Upper Changi Road East,1.336677,103.9578325
ITE College East Tec Blk,1.335401,103.953477
Opposite Grace Independent Church,1.336459,103.9559511
Opposite Expo Halls 1/2/3,1.3339587,103.9565302
Opposite Mera Terrace Playground,1.346944,103.962955
Opposite Changi Court,1.343756,103.961998
Before Bedok Road,1.3295066,103.9514161
After Simei Avenue,1.3313532,103.9537673
Expo Halls 1/2/3,1.3332841,103.9562298
Opposite Expo Halls 4/5/6,1.3358765,103.9582478
Changi Court,1.343526,103.962142
Before Simei Avenue,1.3316605,103.9535423
Upper Changi Station/Opposite Singapore University of Technology and Design,1.3415372,103.9612137
Mera Terrace Playground,1.3466611,103.9631047
After Bedok Road,1.3295178,103.9509426
Expo Halls 4/5/6,1.335658,103.9585221
Changi Chapel Museum,1.3622753,103.973266
Changi Prison,1.3580306,103.9696924
The Japanese School,1.3533183,103.9658893
After Saint John's Crescent,1.3685671,103.9778626
Before Jalan Bena,1.3554654,103.9689761
Ballota Park Condominium,1.3578764,103.9693718
After Jalan Bena,1.3548415,103.9685304
Opposite Saint John's Crescent,1.3681745,103.9776372
Opposite Changi Chapel Museum,1.3627082,103.9737525
Changi Baptist Church,1.3658062,103.9753451
Opposite Salvation Army,1.3528982,103.9654416
Lloyd Leas Work Rel Camp,1.3651184,103.9752851
After Chinatown Station Exit D,1.285772,103.8444415
Opposite State Court,1.2860219,103.8425001
The Summit,1.3150564,103.9408717
Siglap South Community Club,1.3138696,103.9317822
After Parbury Avenue,1.3161344,103.9442344
Opposite Chiang Court,1.31351,103.929036
Calvary Ably Of God Church,1.3153348,103.942982
Crescendo Building,1.312932,103.9263102
Opposite Siglap South Community Club,1.3140239,103.9315127
Evergreen Garden,1.3143667,103.9349772
Opposite Springvale,1.3125206,103.924946
Opposite The Summit,1.3148549,103.9406389
Before Sennett Road,1.3147295,103.9381843
After Bedok South Avenue 3,1.3161663,103.944861
Opposite Kew Green Condominium,1.3180781,103.9508493
Opposite Goodwill Court,1.312998,103.927624
Opposite Bedok Camp 2,1.3198733,103.9551005
Temasek Secondary School,1.317003,103.9479077
Bedok Camp 2,1.3195584,103.9552665
Opposite Evergreen Avenue,1.314305,103.9358161
After Sennet Road,1.3144779,103.9375499
Kew Green Condominium,1.3184353,103.9513707
Opposite Temasek Secondary School,1.3171577,103.9471971
Blk 991B,1.3350813,103.693146
Opposite SAFTI Military Institute,1.329801,103.682608
Opposite Pasir Laba Camp,1.3303188,103.6750084
Singapore Discovery Centre,1.3304366,103.678649
Opposite Singapore Discovery Centre,1.3300826,103.678355
After Kian Teck Road,1.329491,103.6866604
Jurong Camp,1.334194,103.6907069
Opposite Jurong Camp,1.3333351,103.6905265
Before Kian Teck Road,1.3317251,103.6893374
Opp Blk 991B,1.3347342,103.6931267
SAFTI Military Institute,1.3301737,103.6818239
Pasir Laba Camp,1.3309243,103.6737852
After Kian Teck Road,1.33072,103.688164
Before Kian Teck Road,1.3298957,103.6858131
After Jalan Chermat,1.3517868,103.877754
Paya Lebar Gardens,1.3440924,103.8828008
Blk 161,1.3517703,103.8786182
After Tai Seng Station Exit C,1.3352717,103.8885838
After Rochdale Road,1.3424092,103.883786
Asiawide Industrial Building,1.3375401,103.8871524
Opposite Paya Lebar Street,1.3395941,103.8864407
After Bartley Road,1.3420968,103.8833922
Opposite Bethany Presbyterian Church,1.3482637,103.8802043
After Paya Lebar Street,1.3396633,103.8857919
Raya Garden,1.3464916,103.8810728
After Tai Seng Station,1.3353421,103.8879816
Opposite Asiawide Industrial Building,1.3374659,103.8875378
After Paya Lebar Cresent,1.3490928,103.8802483
Opposite One Upper Pickering,1.286087,103.8462955
After Bartley Road,1.3419828,103.8709867
Sant Ritz,1.3298247,103.86895
Blk 477A,1.3782164,103.903545
Blk 465A,1.3723964,103.8978041
The Midtown,1.3700979,103.895296
Blk 22,1.3644592,103.8899156
Naung Residence,1.3675798,103.8927477
Opposite Blk 101,1.333206,103.8697391
Opposite Serangoon Secondary School,1.3755818,103.9011566
Opposite Woodleigh Park,1.3361328,103.8705233
Blk 355,1.372422,103.8982803
Blk 103,1.3334332,103.8694423
After Upper Serangoon Shopping Centre,1.3535338,103.8779898
Opposite The Helping Hand,1.3572727,103.882222
Woodleigh Station Exit B,1.3383827,103.8704949
Opposite Glad Tidings Church,1.3626234,103.8876022
Before Braddell Road,1.3414503,103.8704835
Serangoon Station Exit H,1.3492164,103.873
The Helping Hand,1.35712,103.881671
Opposite Blk 25,1.3662338,103.8912846
Blk 25,1.3664016,103.8919843
After Sunshine Lodge,1.3448288,103.871016
Potong Pasir Station Exit C,1.3312646,103.8688745
Glad Tidings Church,1.3622172,103.887546
Serangoon Secondary School,1.3752605,103.901298
Opposite Blk 370,1.3641298,103.8890813
After Woodleigh Park,1.336299,103.870233
After Wolskel Road,1.346675,103.8715147
Blk 403,1.346915,103.872036
Forest Woods,1.3516881,103.8759535
18 Woodsville,1.329595,103.8684755
Blk 302,1.3684149,103.8939067
Opposite Upper Serangoon Shopping Centre,1.35436,103.878333
Opposite Blk 477A,1.378463,103.9032483
Opposite The Midtown,1.3703634,103.896075
After Sommerville Road,1.345216,103.870791
Opposite Blk 1,1.3514579,103.8751612
Kovan Station Exit B,1.3605528,103.8852523
Before SLE,1.3915392,103.8181722
After SLE,1.3920031,103.8186363
After Old Upper Thomson Road,1.387578,103.8195842
Springleaf Station Exit 2,1.3973121,103.818492
After Tagore Drive,1.3850714,103.82288
Opposite Tagore Road,1.3824959,103.8257865
Springleaf Nature Park,1.4008688,103.8173614
Before Tagore Road,1.3826736,103.8260815
Opposite Springleaf Nature Park,1.4001584,103.8171398
Opposite Shunfu Estate,1.3498534,103.836507
Before Tagore Drive,1.3852785,103.8232032
Meadows @ Peirce,1.3795305,103.8277392
Springleaf Station Exit 3,1.3972809,103.8181835
Thomson Community Club,1.3514981,103.8359121
Opposite Flame Tree Park,1.3606091,103.8283499
Opposite Faber Garden,1.3632367,103.8278179
After Windsor Park Road,1.3577131,103.8289878
Before Ang Mo Kio Avenue 1,1.3648032,103.8279263
Faber Garden,1.364113,103.8282292
Flame Tree Park,1.3608443,103.8286996
After Ang Mo Kio Avenue 1,1.366564,103.828364
Opposite Sembawang Hills Food Centre,1.372513,103.82846
Opposite Meadows @ Peirce,1.3790506,103.8276094
Opposite Thomson Plaza,1.3553774,103.831495
Before Sembawang Hills Food Centre,1.3736208,103.8287019
Before Old Upper Thomson Road,1.3870991,103.8196703
Saint Theresa's Home,1.3455053,103.8382252
Before Thomson Ridge,1.3530813,103.8343115
Before Yio Chu Kang Road,1.37695,103.828245
Before Jalan Todak,1.3536758,103.834177
Upper Thomson Station Exit 5,1.354386,103.8328941
Opposite Blk 461,1.3054752,103.860503
After CHIJMES,1.2948868,103.8510813
Bef Jln Pisang,1.3035491,103.8586632
After Bugis Station Exit C,1.2995718,103.8551453
Cathedral Of The Good Shepherd,1.2953422,103.8511679
Bugis Station Exit B,1.3007182,103.8561204
Opposite Bugis Station Exit C,1.3001271,103.8551797
After Victoria Lane,1.3039894,103.8586787
Bras Basah Complex,1.2970065,103.8530176
Hotel Grand Pacific,1.2968507,103.852543
Blk 461,1.3055685,103.8610025
Before Enterprise Road,1.332024,103.70549
Opposite Sam McCoy Engineering,1.330249,103.705041
Before Shell Aviation,1.4230669,103.8662637
Opposite Youth Flying Club,1.4159104,103.8617244
ST Aerospace,1.4189131,103.8627971
Youth Flying Club,1.415727,103.8619648
Opposite JTC Aviation Two,1.4204126,103.8634737
Before Seletar Aerospace Lane,1.409058,103.860893
After Seletar Aerospace Lane,1.4093123,103.860896
After Shell Aviation,1.4233254,103.8661867
West Coast Ferry Term,1.2914417,103.7625441
Opposite West Coast Link,1.2985438,103.763443
The Japanese Secondary School,1.3125266,103.7550549
Blk 705,1.3051247,103.760523
Before Clementi Road,1.2934134,103.7662222
Tien Wah Press Building,1.3047986,103.7603333
Blk 518,1.3079187,103.758456
Opposite Blk 801C,1.3010653,103.7622774
Opposite West Coast Park,1.291196,103.7685921
Wholesale Centre,1.2863244,103.7786098
After West Coast Link,1.2984665,103.7638759
Opposite Blk 518,1.307517,103.758328
Wharves Building,1.2794057,103.7836295
West Coast Park,1.2903432,103.7696974
Opposite Wholesale Centre,1.2864537,103.7788859
West Coast View,1.2953811,103.7652491
Haw Par Villa Station,1.2830573,103.7815909
Blk 716,1.3018584,103.7622755
Opposite West Coast View,1.294907,103.765172
Before West Coast Park,1.2892894,103.7739944
Opposite Haw Par Villa Station,1.2830601,103.781123
Opposite Wharves Building,1.2800964,103.7837
Opposite Blk 51,1.3202075,103.7371993
Blk 35,1.3192105,103.7427185
Blk 512,1.3097276,103.7599586
Blk 701,1.3077419,103.7618222
Blk 408,1.3179473,103.7489628
Blk 31,1.3200336,103.7392139
Opposite Tanglin Secondary School,1.310941,103.7585557
West Bay Resort Condominium,1.2990279,103.7669006
Blk 513,1.3088987,103.7604808
Blk 726 Clementi West Market,1.3041296,103.7645638
Blk 601,1.3047678,103.7645825
Opposite Blks 34/35,1.3192258,103.742154
Opposite Blk 47,1.3197138,103.7397213
Blk 411,1.3184707,103.7464942
Between Blks 50/51,1.320419,103.7374238
Tanglin Secondary School,1.3109145,103.7576766
Waseda S Senior High School,1.2961301,103.7669022
Opposite Blk 411,1.3182753,103.7461958
Opposite Kent Ridge Secondary School,1.3015304,103.7660691
Opposite Varsity Park,1.2938593,103.7668672
Opposite Blk 408,1.3177079,103.7487543
Opposite Waseda S Senior High School,1.2974962,103.7672159
Kent Ridge Secondary School,1.3017059,103.7657106
Opposite Blk 701,1.3078021,103.7620891
Opposite Angliss Building,1.3158466,103.7520129
Opposite West Bay Resort Condominium,1.2991211,103.7670175
Singapore Food Industries Building,1.3155537,103.7518839
Blk 82,1.3234245,103.8562859
Blk 114,1.3253218,103.8572981
Opposite Catholic Junior College,1.3265004,103.8341303
Catholic Junior College,1.3258638,103.8346142
Before Stevens Station Exit 4,1.322589,103.8262106
Opposite Old Police Academy,1.327137,103.839699
Raffles Town Club,1.322119,103.825681
Opposite Woodlands Ring Secondary,1.4290698,103.7776226
The Woodgrove,1.4294609,103.7808561
After Blk 353,1.4318531,103.7860222
Rosewood,1.431716,103.7863076
Woodlands South Station Exit 1,1.4272976,103.793386
Blk 303,1.4307484,103.7732381
Woodlands South Station Exit 2,1.4275695,103.7932458
After Blk 336,1.4309658,103.7833436
Opposite Blk 507,1.431313,103.7906614
Blk 335,1.4295333,103.7806233
Woodgrove Primary School,1.4318898,103.7903589
Woodlands Ring Secondary School,1.4292209,103.7774496
Woodhaven,1.4308593,103.7837329
Woodlands Station Exit 4,1.4368786,103.7888027
Opposite Blk 802,1.4403505,103.78591
Blk 803,1.440245,103.7868163
Woodlands Station Exit 5,1.4367913,103.7891442
Before Woodlands Station Exit 7,1.4338637,103.7880479
Blk 511,1.4332974,103.7882369
Blk 402,1.4319052,103.7720572
Marsiling Mall,1.4332503,103.780787
Opposite Woodlands Industrial Park D Street 1,1.4291072,103.7668201
After Woodlands Industrial Park D Street 1,1.4293119,103.7665984
Blk 347,1.4331018,103.7812435
Opposite Marsiling Station,1.4320394,103.7745383
Opposite Blk 402,1.4323051,103.7721485
Blk 173,1.4324142,103.7775087
Marsiling Station,1.4323846,103.7742493
Blk 320,1.4320698,103.7782835
Evergreen Primary School,1.4435723,103.7940923
Opposite Blk 550,1.4327078,103.7941684
Blk 899A,1.4356845,103.7957329
Blk 609,1.4359648,103.7959969
Opposite 888 Plaza,1.4383122,103.7958455
Blk 869,1.4425614,103.7945053
888 Plaza,1.4377385,103.7956631
Blk 550,1.4329738,103.7945483
Blk 701A Carpark,1.4406924,103.7957792
Blk 864,1.4408971,103.79547
Blk 532,1.4305766,103.7927263
Opposite Blk 521,1.4346101,103.7935964
Blk 515,1.4350836,103.7904982
Blk 618,1.4334981,103.7964776
Opposite Blk 620,1.4328698,103.799642
Woodlands Civic Centre,1.4345482,103.7865274
Blk 519A Carpark,1.4347388,103.7923784
Blk 894C,1.435353,103.7899193
Opposite Woodlands Civic Centre,1.4344134,103.7874728
Opposite Blk 106,1.437029,103.782778
Blk 106,1.4363882,103.7824833
Blk 556,1.4332713,103.795835
Blk 620,1.433211,103.798523
Blk 786A Carpark,1.4458656,103.7996815
Opposite Blk 630,1.4345046,103.8019932
Blk 639,1.4378724,103.8033611
Opposite Woodlands Mart,1.4463864,103.7983483
Opposite Woodgrove Secondary School,1.4293337,103.7980053
Opposite Blk 639,1.4379637,103.8035327
Blk 630,1.4344557,103.8016911
Blk 683A,1.4397504,103.8027271
Blk 722,1.4456429,103.7997113
Opposite Admiralty Primary School,1.4434714,103.8011211
Before Admiralty Station/Blk 680,1.4395775,103.8025836
After Woodlands Mart,1.4464718,103.797573
Blk 666,1.439358,103.7974764
After 888 Plaza,1.4389799,103.7940893
Woodsvale Condominium,1.4438515,103.8061854
Opposite Admiralty Station,1.4409828,103.8004644
Opposite Blk 793,1.4417981,103.8031089
Opposite Woodsvale Condominium,1.4442724,103.8071333
Blk 891C Carpark,1.4387317,103.7907805
Blk 706,1.4396315,103.7974012
Blk 825,1.4387685,103.7899429
Blk 853,1.4391613,103.7930749
Blk 793,1.4420742,103.8029694
Givaudan Singapore,1.45487,103.8010781
Before Admiralty Road West,1.4546425,103.8008462
Before Woodlands Industrial Park E7,1.4521758,103.8019273
After Woodlands Industrial Park E7,1.451915,103.8023439
Opposite Woodlands Spectrum 1,1.4530221,103.8079425
Opposite Nylect Engineering,1.4516625,103.8054999
Blk 808,1.4424842,103.7867258
Blk 872,1.444179,103.7894613
Republic Polytechnic,1.4422537,103.7857872
Opposite Blk 872,1.4445335,103.7892076
Blk 774,1.4479212,103.7984536
Opposite Blk 757A Carpark,1.4465333,103.7935013
After Gambas Avenue,1.4495121,103.8015512
Blk 759,1.44664,103.7948429
After Woodlands Industrial Park E6,1.4496758,103.8011361
Opposite Blk 773,1.4479584,103.797587
Marsiling Primary School,1.4343972,103.77256
Opposite Blk 144,1.4354749,103.7721384
Before Bke,1.4395947,103.770159
Opposite Marsiling Park,1.4379736,103.7712161
Blk 747A Carpark,1.4436788,103.7956426
Opposite Blk 739A Carpark,1.4450256,103.7968525
Blk 713,1.4420976,103.7975175
Blk 726,1.4437547,103.7993416
Blk 536A,1.431445,103.791413
Blk 554,1.4319099,103.7963986
Opposite Blk 583,1.4304746,103.7947281
Opposite Blk 575,1.4316832,103.7981994
Before 888 Plaza,1.436856,103.7945957
Woodlands Primary School,1.4374434,103.791936
Opposite Blk 896B,1.4375884,103.7921761
Opposite 888 Plaza,1.4367997,103.7946813
Opposite Blk 22,1.4532945,103.8108865
Blk 15,1.4479149,103.8094437
Opposite Blk 20,1.4508714,103.8100967
Jordon Food Industrial,1.4482533,103.8070176
Old Chang Kee Building,1.4499027,103.8051537
Blk 608A,1.4361671,103.7974015
Blk 664,1.4361135,103.7976533
Blk 637,1.4370358,103.8021809
Blk 644,1.4367785,103.8018054
Blk 628A,1.4349657,103.8004062
Opposite Blk 624B,1.4351643,103.7999868
Globalfoundries/After Bke,1.4388405,103.7666859
Opposite Kranji Lodge 1,1.4331136,103.762053
Opposite Yew Tee Industrial Estate Blk 1,1.3977795,103.7550371
Opposite Globalfoundries,1.4366275,103.7640367
Kranji Lodge 1,1.4335603,103.7619107
After Woodlands Industrial Park D Street 2,1.4286112,103.7622992
Kranji War Memorial,1.4218155,103.7560214
Kranji Station,1.4253079,103.7618818
Before Jalan Bumbong,1.4179049,103.7548145
Before BKE,1.438998,103.766477
Globalfoundries,1.4368921,103.7646451
Opposite Kranji War Memorial,1.4216575,103.7556281
Opposite Singapore Turf Club,1.4240471,103.7586062
Before Woodlands Industrial Park D Street 2,1.4291792,103.7617258
Opposite Kranji Station,1.4251424,103.7610097
KF1 Karting Circuit,1.4238338,103.7587175
Da Di Glass,1.4033412,103.7559765
Before Mandai Road,1.4094814,103.7556265
Opposite Blk 632 Carpark,1.3845299,103.7578667
Heavy Vehicle Park,1.393281,103.7538971
Yew Tee Industrial Estate,1.3964578,103.7542369
Thong Huat Bros Private Limited,1.4003067,103.7554537
Opposite Jalan Bumbong,1.4141858,103.7552242
After Lamp Post 234,1.4186065,103.7545725
After Mandai Road,1.4101724,103.7559106
Opposite Mandai Road,1.4110325,103.7556066
Opposite Mandai Estate,1.4067871,103.7559871
Before Yew Tee Flyover,1.38791,103.7553729
After Mandai Estate,1.4061361,103.7563307
Junction 10,1.3808586,103.7604084
Opposite Da Di Glass,1.4032268,103.7562737
Opposite Yew Tee Industrial Estate,1.395951,103.7544035
After KJE Slip Road,1.385923,103.7570677
Opposite Heavy Vehicle Park,1.3934411,103.7541936
Woodlands Train Checkpoint,1.4427046,103.7692863
After Jalan Bumbong,1.4134753,103.7559035
Blk 178,1.4347223,103.7775004
Opposite Blk 154,1.4347325,103.7758585
Blk 101,1.435184,103.781737
Opposite Blk 101,1.4354128,103.7813627
Blk 146,1.4363088,103.7741129
Blk 154,1.4348078,103.7755815
Opposite Blk 178,1.434577,103.7771716
Blk 425,1.4274123,103.7738907
Blk 409,1.4290481,103.7729175
Blk 413,1.4275513,103.7731828
Blk 406,1.429145,103.7725024
Riverside Secondary School,1.4407491,103.7890364
Blk 840,1.4439798,103.7921798
Blk 816,1.4421605,103.7897072
Blk 880,1.4441836,103.7927215
Blk 875,1.4423226,103.7899546
Evergreen Secondary School,1.4408742,103.7935616
Blk 856,1.4406988,103.7929639
Singapore Expo,1.3312626,103.9580089
CEVA Freight,1.3300694,103.962066
Builders Centre,1.3282383,103.9665929
DB Schenker,1.3300919,103.9606208
Laguna National Country Club,1.3274993,103.967049
Opposite Global Logistics Centre,1.3291626,103.963623
Opposite Serangoon Sports Complex,1.3573856,103.8738076
Serangoon Sports Complex,1.3566973,103.8741556
Opposite Gracehaven S Army,1.3721076,103.8766036
